,Unnamed: 0,tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,movieId,imdbId,tmdbId,randomNumber,Budget,Box Office,Rated,Metascore,IMDB Rating,IMDB Votes,Rotten Tomatoes
745,745,tt0320244,Party Monster,Party Monster,2003,98,"Biography,Crime,Drama",6705,320244,1415.0,0.1114966175710339,5000000.0,742898,R,36.0,6.3,15626.0,29.0
746,746,tt0276977,Gang Tapes,Gang Tapes,2001,91,"Crime,Drama",114510,276977,60828.0,0.1117395903590999,50.0,60,R,,6.1,1065.0,
747,747,tt1718924,A Family Man,A Family Man,2016,108,Drama,172807,1718924,375183.0,0.1117558848731002,,1641235,R,21.0,6.5,11522.0,13.0
748,748,tt0452644,Lucky Miles,Lucky Miles,2007,105,"Adventure,Comedy,Drama",137126,452644,21181.0,0.1120188369823147,2600000.0,568864,Not Rated,,7.1,730.0,
749,749,tt0888693,Sleepwalking,Sleepwalking,2008,101,Drama,60322,888693,14349.0,0.1124628969507453,,204660,R,40.0,6.1,5752.0,17.0
750,750,tt1929263,Heaven Is for Real,Heaven Is for Real,2014,99,"Biography,Drama,Family",110750,1929263,236751.0,0.1124688507839952,12000000.0,101332962,PG,47.0,5.8,26528.0,51.0
751,751,tt2101441,Spring Breakers,Spring Breakers,2012,94,"Crime,Drama",101285,2101441,122081.0,0.1125280984796077,5000000.0,31724284,R,63.0,5.3,139120.0,67.0
752,752,tt0808399,"New York, I Love You","New York, I Love You",2008,103,"Comedy,Drama,Romance",71823,808399,12572.0,0.112703268397161,14700000.0,14603177,R,49.0,6.2,45822.0,37.0
753,753,tt0299658,Chicago,Chicago,2002,113,"Comedy,Crime,Musical",5991,299658,1574.0,0.112763723083569,45000000.0,306776732,PG-13,81.0,7.2,222089.0,86.0
754,754,tt2402085,Jimi: All Is by My Side,Jimi: All Is by My Side,2013,118,"Biography,Drama,Music",111817,2402085,192133.0,0.1127986612722992,,340911,R,66.0,5.7,6559.0,68.0
755,755,tt1029134,Birds of America,Birds of America,2008,85,"Comedy,Drama",64986,1029134,14422.0,0.1128427795227888,,150278,R,,6.1,5384.0,
756,756,tt0120903,X-Men,X-Men,2000,104,"Action,Adventure,Sci-Fi",3793,120903,36657.0,0.112957170176163,75000000.0,296339527,PG-13,64.0,7.4,587917.0,82.0
757,757,tt1133991,What Doesn't Kill You,What Doesn't Kill You,2008,100,"Crime,Drama",68028,1133991,15801.0,0.1129637801186321,,44872,R,71.0,6.6,12103.0,65.0
758,758,tt5322012,Wish Upon,Wish Upon,2017,90,"Drama,Fantasy,Horror",175649,5322012,440597.0,0.1132828313818682,12000000.0,14301505,PG-13,32.0,5.0,19525.0,19.0
759,759,tt4073790,The Darkest Minds,The Darkest Minds,2018,104,"Action,Adventure,Drama",190183,4073790,445651.0,0.1134112574907545,34000000.0,41142379,PG-13,39.0,5.7,30461.0,15.0
760,760,tt0323033,Laws of Attraction,Laws of Attraction,2004,90,"Comedy,Romance",7450,323033,11141.0,0.1134210476032144,28000000.0,30016165,PG-13,38.0,5.9,22797.0,18.0
761,761,tt6476140,Serenity,Serenity,2019,106,"Drama,Mystery,Thriller",196895,6476140,452832.0,0.1134987338366163,25000000.0,14454622,R,37.0,5.4,39037.0,21.0
762,762,tt3660770,Monkey Kingdom,Monkey Kingdom,2015,81,Documentary,132458,3660770,295592.0,0.1137123530232453,,16661077,G,72.0,7.3,3896.0,93.0
763,763,tt0822854,Shooter,Shooter,2007,124,"Action,Drama,Thriller",51935,822854,7485.0,0.1139020705355293,61000000.0,95696996,R,53.0,7.2,320869.0,47.0
764,764,tt0368447,The Village,The Village,2004,108,"Drama,Mystery,Thriller",8783,368447,6947.0,0.1139345517537258,60000000.0,256697520,PG-13,44.0,6.5,250745.0,43.0
765,765,tt3399916,The Dead Lands,The Dead Lands,2014,107,"Action,Adventure",133276,3399916,283322.0,0.1139810763168023,,5240,R,59.0,6.3,4812.0,70.0
766,766,tt3450650,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,2015,94,"Action,Comedy,Crime",132157,3450650,256961.0,0.1146880252085235,38000000.0,107597242,PG,13.0,4.4,35943.0,5.0
767,767,tt5427194,The Miracle Season,The Miracle Season,2018,101,"Drama,Sport",186533,5427194,425373.0,0.1149506029881602,,10230620,PG,44.0,6.5,5034.0,52.0
768,768,tt2450186,V/H/S/2,V/H/S/2,2013,96,"Horror,Thriller",103483,2450186,159117.0,0.1149950526055056,,21833,R,49.0,6.0,37597.0,71.0
769,769,tt1621994,Once Upon a Warrior,Anaganaga O Dheerudu,2011,133,"Action,Adventure,Family",105314,1621994,72440.0,0.1151126247145321,3800000.0,5400000,PG-13,,5.2,539.0,
770,770,tt7759626,Agent Mr. Chan,Dong du te gong,2018,101,"Comedy,Crime",196011,7759626,502453.0,0.1151131968482045,,208351,,,4.5,505.0,
771,771,tt1893256,Redemption,Hummingbird,2013,100,"Action,Crime,Drama",103366,1893256,136418.0,0.115185753983334,20000000.0,8352885,R,43.0,6.2,69204.0,49.0
772,772,tt1748179,Red Lights,Red Lights,2012,114,"Drama,Fantasy,Mystery",96857,1748179,75638.0,0.1153175959454997,14000000.0,13551174,R,36.0,6.2,60088.0,30.0
773,773,tt1032825,The Other Woman,Love and Other Impossible Pursuits,2009,119,Drama,87270,1032825,52505.0,0.1153661071093695,30000000.0,1451343,R,37.0,6.3,19054.0,39.0
774,774,tt5177088,The Girl in the Spider's Web,The Girl in the Spider's Web,2018,115,"Action,Crime,Drama",193647,5177088,446807.0,0.1156366312507847,43000000.0,35164920,R,43.0,6.1,44523.0,39.0
775,775,tt0441774,Lonely Hearts,Lonely Hearts,2006,108,"Biography,Crime,Drama",50858,441774,1252.0,0.115764781235222,18000000.0,2520000,R,60.0,6.4,20723.0,47.0
776,776,tt0255653,Tortilla Soup,Tortilla Soup,2001,102,"Comedy,Drama,Romance",4743,255653,15104.0,0.1160875798907437,,4574762,PG-13,58.0,6.7,4750.0,74.0
777,777,tt6791096,I Feel Pretty,I Feel Pretty,2018,110,"Comedy,Romance",185001,6791096,460668.0,0.1162944142716512,32000000.0,94539426,PG-13,48.0,5.6,51664.0,35.0
778,778,tt1512240,Thin Ice,The Convincer,2011,93,"Comedy,Crime,Drama",96853,1512240,51996.0,0.1164233905995829,,790421,R,60.0,6.2,4838.0,69.0
779,779,tt1699491,The Importance of Tying Your Own Shoes,Hur många lingon finns det i världen?,2011,101,"Comedy,Drama,Music",95014,1699491,60592.0,0.1169833027200897,950000.0,5012245,,,6.1,2088.0,
780,780,tt0952640,Alvin and the Chipmunks,Alvin and the Chipmunks,2007,92,"Adventure,Animation,Comedy",56176,952640,6477.0,0.117277737372726,60000000.0,361366633,PG,39.0,5.2,80624.0,28.0
781,781,tt1891845,The Day of the Crows,Le jour des corneilles,2012,96,"Animation,Drama,Fantasy",105928,1891845,137193.0,0.1176823899866393,,473104,,,7.3,1268.0,
782,782,tt1424381,Predators,Predators,2010,107,"Action,Adventure,Sci-Fi",79057,1424381,34851.0,0.1178182658748989,40000000.0,127233108,R,51.0,6.4,218704.0,64.0
783,783,tt0387055,Battle in Heaven,Batalla en el cielo,2005,98,"Crime,Drama",45100,387055,17247.0,0.1179802915314732,1601792.0,253527,Unrated,56.0,5.6,6232.0,50.0
784,784,tt0266697,Kill Bill: Vol. 1,Kill Bill: Vol. 1,2003,111,"Action,Crime,Drama",6874,266697,24.0,0.1181035170399862,30000000.0,180899265,R,69.0,8.1,1047845.0,85.0
785,785,tt5091538,La folle histoire de Max et Léon,La folle histoire de Max et Léon,2016,98,"Comedy,War",166005,5091538,392142.0,0.1184651093765465,12156348.0,7900000,,,6.2,1954.0,
786,786,tt0184907,Snow Day,Snow Day,2000,89,"Adventure,Comedy,Family",3286,184907,15489.0,0.1187176346148213,130000000.0,62500000,PG,34.0,5.1,12071.0,29.0
787,787,tt3286052,The Blackcoat's Daughter,February,2015,93,"Horror,Mystery,Thriller",144172,3286052,334536.0,0.118814357447073,,19980,R,68.0,5.9,20665.0,74.0
788,788,tt0367089,The Squid and the Whale,The Squid and the Whale,2005,81,"Comedy,Drama",38886,367089,10707.0,0.1189141389323619,1500000.0,11098131,R,82.0,7.3,81353.0,92.0
789,789,tt0429482,50 Ways of Saying Fabulous,50 Ways of Saying Fabulous,2005,90,Drama,196961,429482,89608.0,0.1190041210536467,,4800,Not Rated,,5.6,505.0,30.0
790,790,tt0486822,Disturbia,Disturbia,2007,105,"Crime,Drama,Mystery",52458,486822,8271.0,0.1190642395708797,20000000.0,117760134,PG-13,62.0,6.8,229300.0,69.0
791,791,tt1291580,Behind The Candelabra,Behind the Candelabra,2013,118,"Biography,Drama,Music",102819,1291580,119675.0,0.119096561396544,23000000.0,15600000,TV-MA,,7.0,42207.0,94.0
792,792,tt1161443,Friend Zone,Pagafantas,2009,80,"Comedy,Romance",70315,1161443,20071.0,0.1192317498982269,,2012927,,,6.1,2048.0,
793,793,tt2288121,That still Karlosson!,Tot eshchyo Karloson!,2012,80,"Comedy,Drama",172885,2288121,100791.0,0.1195684890754381,4000000.0,9938268,,,4.3,3526.0,
794,794,tt2545118,Blackfish,Blackfish,2013,83,Documentary,104272,2545118,158999.0,0.1195898980325981,,2063312,PG-13,83.0,8.1,64400.0,98.0
795,795,tt1120985,Blue Valentine,Blue Valentine,2010,112,"Drama,Romance",78039,1120985,46705.0,0.1197375158034226,1000000.0,15440333,R,81.0,7.3,190517.0,86.0
796,796,tt0278435,Enough,Enough,2002,115,"Crime,Drama,Thriller",5387,278435,1957.0,0.1197627382804419,38000000.0,51801187,PG-13,25.0,5.8,41878.0,22.0
797,797,tt0808506,The Girl Who Leapt Through Time,Toki o kakeru shôjo,2006,98,"Adventure,Animation,Comedy",57504,808506,14069.0,0.1200859126153143,,3800000,TV-PG,,7.7,63173.0,83.0
798,798,tt5156746,Force 2,Force 2,2016,127,"Action,Adventure,Thriller",191311,5156746,426558.0,0.1201017432729999,6500000.0,6900000,Not Rated,,6.2,5240.0,55.0
799,799,tt2361509,The Intern,The Intern,2015,121,"Comedy,Drama",140110,2361509,257211.0,0.1201604962149571,35000000.0,194564672,PG-13,51.0,7.1,236825.0,59.0
800,800,tt5161058,"Gulyay, Vasya!","Gulyay, Vasya!",2017,96,Comedy,171443,5161058,430263.0,0.1202322675635122,707503.0,4781454,,,6.5,1266.0,
801,801,tt0360916,The Real Cancun,The Real Cancun,2003,96,Documentary,6325,360916,19153.0,0.1202748330041585,7500000.0,5345083,R,34.0,2.8,3869.0,34.0
802,802,tt0419294,The Three Burials of Melquiades Estrada,The Three Burials of Melquiades Estrada,2005,121,"Adventure,Crime,Drama",41863,419294,8053.0,0.1204254163465048,15000000.0,12036149,R,77.0,7.4,39815.0,85.0
803,803,tt1564367,Just Go with It,Just Go with It,2011,117,"Comedy,Romance",85367,1564367,50546.0,0.1205487928139609,80000000.0,214945591,PG-13,33.0,6.4,230212.0,19.0
804,804,tt1767382,Silent House,Silent House,2011,86,"Drama,Horror,Mystery",93954,1767382,92182.0,0.120805522125578,2000000.0,13101672,R,49.0,5.3,22401.0,43.0
805,805,tt0309377,Blood Work,Blood Work,2002,110,"Action,Crime,Drama",5506,309377,9573.0,0.1209568065414882,50000000.0,31794718,R,64.0,6.4,43836.0,52.0
806,806,tt5716464,Breathe,Breathe,2017,118,"Biography,Drama,Romance",179287,5716464,407445.0,0.1210341511268312,,477815,PG-13,51.0,7.2,20728.0,68.0
807,807,tt1411697,The Hangover Part II,The Hangover Part II,2011,102,Comedy,86911,1411697,45243.0,0.121175663785247,80000000.0,586764305,R,44.0,6.5,477519.0,34.0
808,808,tt0429591,Aquamarine,Aquamarine,2006,110,"Comedy,Family,Fantasy",44225,429591,14191.0,0.1212455199408677,12000000.0,23006849,PG,51.0,5.4,40798.0,51.0
809,809,tt1821478,Kaavalan,Kaavalan,2011,155,"Action,Comedy,Drama",187911,1821478,58723.0,0.121424084944414,8400000.0,20000000,Not Rated,,7.1,6532.0,29.0
810,810,tt6806448,Fast & Furious Presents: Hobbs & Shaw,Fast & Furious Presents: Hobbs & Shaw,2019,137,"Action,Adventure,Thriller",203519,6806448,384018.0,0.1215369140809659,200000000.0,760098996,PG-13,60.0,6.4,193294.0,67.0
811,811,tt1405500,For Colored Girls,For Colored Girls,2010,134,Drama,84532,1405500,44944.0,0.121564442279158,,37000000,R,50.0,6.1,7540.0,32.0
812,812,tt0473308,Waitress,Waitress,2007,108,"Comedy,Drama,Romance",50685,473308,10758.0,0.1218214371409747,1500000.0,22240529,PG-13,75.0,7.0,44843.0,89.0
813,813,tt8695030,The Dead Don't Die,The Dead Don't Die,2019,104,"Comedy,Fantasy,Horror",200938,8695030,535581.0,0.1218413620533404,,12104595,R,53.0,5.5,69365.0,54.0
814,814,tt6931414,The Great Battle,Ansisung,2018,136,"Action,Drama,History",197713,6931414,535389.0,0.1219799940411854,13305000.0,41509280,Not Rated,,7.1,4574.0,86.0
815,815,tt1972591,King Arthur: Legend of the Sword,King Arthur: Legend of the Sword,2017,126,"Action,Adventure,Drama",168344,1972591,274857.0,0.1220179285452925,175000000.0,148675066,PG-13,41.0,6.7,203096.0,31.0
816,816,tt1846472,Something in the Air,Après mai,2012,122,Drama,105364,1846472,122089.0,0.1221428268484664,,85154,Not Rated,76.0,6.4,4313.0,81.0
817,817,tt0169102,Lagaan: Once Upon a Time in India,Lagaan: Once Upon a Time in India,2001,224,"Drama,Musical,Sport",181751,169102,19666.0,0.1225370131751905,5200000.0,8100000,PG,84.0,8.1,109299.0,95.0
818,818,tt2414040,An Eye for Beauty,Le règne de la beauté,2014,102,Drama,168978,2414040,271826.0,0.1225841877310642,,40000,Unrated,37.0,5.5,1320.0,20.0
819,819,tt2034761,Journey to the Christmas Star,Reisen til julestjernen,2012,80,"Adventure,Family,Fantasy",196845,2034761,149427.0,0.1227488386545295,5000000.0,7419431,G,,5.8,1355.0,
820,820,tt7585540,Kuttanadan Marpappa,Kuttanadan Marpappa,2018,140,"Comedy,Drama",186639,7585540,512294.0,0.1231122880929874,,1377000,,,5.1,366.0,
821,821,tt3687186,Heaven Knows What,Heaven Knows What,2014,97,"Crime,Drama",137296,3687186,285024.0,0.1231951483545359,,84417,R,75.0,6.8,7520.0,87.0
822,822,tt5789664,Peterburg. Tolko po lyubvi,Peterburg. Tolko po lyubvi,2016,110,"Comedy,Drama",172135,5789664,424145.0,0.1232301428997211,,243000,,,5.8,247.0,
823,823,tt2246724,Ghanchakkar,Ghanchakkar,2013,137,"Comedy,Crime,Thriller",160444,2246724,192097.0,0.1232453060882355,4100000.0,5300000,,,5.8,4909.0,
824,824,tt0907119,Gloss,Glyanets,2007,118,"Comedy,Drama",119657,907119,64264.0,0.1235326454793207,2500000.0,4684165,,,5.4,1048.0,
825,825,tt1172233,Whip It,Whip It,2009,111,"Drama,Sport",71518,1172233,22798.0,0.1235629837405185,15000000.0,16633035,PG-13,68.0,6.9,65606.0,84.0
826,826,tt3264102,Red Army,Red Army,2014,84,"Biography,Documentary,History",121171,3264102,256876.0,0.1236807583500305,,694600,PG,83.0,7.6,6844.0,92.0
827,827,tt0452694,The Time Traveler's Wife,The Time Traveler's Wife,2009,107,"Comedy,Drama,Fantasy",70599,452694,24420.0,0.1242005302940125,39000000.0,101344412,PG-13,47.0,7.1,145381.0,38.0
828,828,tt0364045,Taking Lives,Taking Lives,2004,103,"Crime,Mystery,Thriller",7362,364045,11081.0,0.1242138969764494,45000000.0,65470529,R,38.0,6.2,86562.0,22.0
829,829,tt0210616,Center Stage,Center Stage,2000,115,"Drama,Music,Romance",3594,210616,10560.0,0.1242580469795164,29000000.0,26385941,PG-13,52.0,6.7,21002.0,42.0
830,830,tt0204175,Boys and Girls,Boys and Girls,2000,94,"Comedy,Drama,Romance",3743,204175,10571.0,0.1242619054500048,16000000.0,20627372,PG-13,29.0,5.4,16511.0,11.0
831,831,tt0255198,Godzilla vs. Megaguirus,Gojira tai Megagirasu: Jî shômetsu sakusen,2000,105,"Action,Horror,Sci-Fi",105811,255198,39468.0,0.1244027206577472,8300000.0,11068800,Not Rated,,6.2,3821.0,60.0
832,832,tt3896016,The Continent,Hou hui wu qi,2014,105,"Comedy,Drama",139899,3896016,272875.0,0.1249016938825555,7300000.0,9166810,,,6.2,1613.0,
833,833,tt0356618,The Forgotten,The Forgotten,2004,91,"Drama,Mystery,Sci-Fi",8870,356618,10145.0,0.1249113674753495,42000000.0,117592831,PG-13,43.0,5.8,65111.0,32.0
834,834,tt0439662,Fanaa,Fanaa,2006,168,"Action,Drama,Romance",173827,439662,8453.0,0.1252515565205496,5300000.0,22175908,Not Rated,,7.2,31915.0,100.0
835,835,tt1477014,LOpuKHI,LOpuKHI,2009,85,Comedy,204898,1477014,84775.0,0.1252686054037878,3000000.0,4133544,,,4.8,2706.0,
836,836,tt0844286,The Brothers Bloom,The Brothers Bloom,2008,114,"Action,Adventure,Comedy",68848,844286,21755.0,0.1254662041764119,20000000.0,5530764,PG-13,55.0,6.8,50019.0,68.0
837,837,tt6644200,A Quiet Place,A Quiet Place,2018,90,"Drama,Horror,Sci-Fi",185029,6644200,447332.0,0.1256601207698754,17000000.0,340677200,PG-13,82.0,7.5,481780.0,96.0
838,838,tt1570538,Ada: Zombilerin Dügünü,Ada: Zombilerin Dügünü,2010,77,"Comedy,Horror",205341,1570538,52092.0,0.1257205771133525,,131966,,,5.3,1551.0,
839,839,tt1487118,Chalet Girl,Chalet Girl,2011,97,"Comedy,Romance,Sport",85565,1487118,58232.0,0.1260526189906886,8000000.0,1749457,R,42.0,6.3,24711.0,77.0
840,840,tt0331933,Man of the House,Man of the House,2005,100,"Comedy,Crime",31867,331933,13498.0,0.1262724910124505,40000000.0,21577624,PG-13,35.0,5.4,23443.0,9.0
841,841,tt3714720,The Hollars,The Hollars,2016,88,"Comedy,Drama,Romance",163941,3714720,325346.0,0.1262894410513736,3800000.0,1016985,PG-13,53.0,6.6,12269.0,47.0
842,842,tt2311182,Almost Charming,Un prince (presque) charmant,2013,88,"Comedy,Romance",173595,2311182,155887.0,0.126379009047694,,214000,,,5.6,658.0,
843,843,tt3043630,Tiny Times,Xiao shi dai,2013,116,"Drama,Romance",139889,3043630,209049.0,0.1265428802199019,,79,Not Rated,,3.1,2210.0,
844,844,tt1203532,Subdivision,Subdivision,2009,100,"Comedy,Drama",172213,1203532,94340.0,0.1266705775452875,,171958,PG,,5.3,127.0,
845,845,tt1153053,Today's Special,Today's Special,2009,99,Comedy,91743,1153053,46641.0,0.1268967520418965,,400654,R,57.0,6.6,6465.0,81.0
846,846,tt0388182,King of California,King of California,2007,93,"Comedy,Drama",55729,388182,5718.0,0.1269111330096712,10000000.0,1045786,PG-13,63.0,6.6,22678.0,63.0
847,847,tt3316948,American Ultra,American Ultra,2015,96,"Action,Comedy",140711,3316948,261392.0,0.1269384446297361,28000000.0,27139524,R,50.0,6.1,88416.0,44.0
848,848,tt0338077,Grind,Grind,2003,105,"Adventure,Comedy,Sport",6616,338077,20210.0,0.1270461887548855,6000000.0,5141166,PG-13,30.0,6.0,12135.0,8.0
849,849,tt2531344,Blockers,Blockers,2018,102,Comedy,185473,2531344,437557.0,0.1271451972041929,21000000.0,94017294,R,69.0,6.2,75397.0,84.0
850,850,tt0264935,Murder by Numbers,Murder by Numbers,2002,115,"Crime,Mystery,Thriller",5312,264935,11892.0,0.1272132875915191,50000000.0,56714147,R,50.0,6.2,55163.0,
851,851,tt0243794,El Bola,El Bola,2000,88,Drama,5946,243794,33504.0,0.1275221303734691,,100957,,70.0,7.3,6244.0,91.0
852,852,tt0396752,Nanny McPhee,Nanny McPhee,2005,97,"Comedy,Family,Fantasy",43560,396752,11283.0,0.1275921858906036,25000000.0,123276807,PG,59.0,6.6,71876.0,73.0
853,853,tt1355630,If I Stay,If I Stay,2014,107,"Drama,Fantasy,Music",113604,1355630,249164.0,0.1276169899620388,11000000.0,78274843,PG-13,46.0,6.7,119250.0,35.0
854,854,tt1126590,Big Eyes,Big Eyes,2014,106,"Biography,Crime,Drama",118985,1126590,87093.0,0.1276317099429785,10000000.0,28883511,PG-13,62.0,7.0,89510.0,72.0
855,855,tt1477109,Space Battleship Yamato,Space Battleship Yamato,2010,138,"Action,Adventure,Drama",93610,1477109,61984.0,0.1276707064433098,12000000.0,11212294,TV-14,,6.1,6039.0,
856,856,tt0230011,Atlantis: The Lost Empire,Atlantis: The Lost Empire,2001,95,"Action,Adventure,Animation",4366,230011,10865.0,0.1277347819469567,120000000.0,186053725,PG,52.0,6.9,110994.0,49.0
857,857,tt6450186,I Can Only Imagine,I Can Only Imagine,2018,110,"Biography,Drama,Family",185571,6450186,470878.0,0.1278202332627589,7000000.0,86026201,PG,30.0,7.4,15351.0,67.0
858,858,tt2275471,A Perfect Man,A Perfect Man,2013,95,"Drama,Romance",107302,2275471,228331.0,0.1278545893041276,5000000.0,388,R,31.0,5.2,2042.0,20.0
859,859,tt6385856,Hey Jude,Hey Jude,2018,146,"Drama,Romance",186661,6385856,464979.0,0.1278918453276043,,800800,,,6.9,1218.0,80.0
860,860,tt0469641,World Trade Center,World Trade Center,2006,129,"Drama,History,Thriller",46974,469641,1852.0,0.1279933639866446,65000000.0,163247198,PG-13,66.0,5.9,81393.0,67.0
861,861,tt1502404,Drive Angry,Drive Angry,2011,104,"Action,Fantasy,Thriller",84942,1502404,47327.0,0.1280319817100705,50000000.0,28931401,R,44.0,5.4,96776.0,48.0
862,862,tt1687281,Terri,Terri,2011,105,"Comedy,Drama",88746,1687281,51993.0,0.1280498202441349,,655802,R,72.0,6.5,9863.0,87.0
863,863,tt3280262,Cult of Chucky,Cult of Chucky,2017,91,"Comedy,Fantasy,Horror",178447,3280262,393345.0,0.1282816518471861,6500000.0,2200000,R,69.0,5.2,22476.0,79.0
864,864,tt0303816,Cabin Fever,Cabin Fever,2002,93,Horror,6707,303816,11547.0,0.1283597442675397,1500000.0,30553395,R,56.0,5.6,76053.0,62.0
865,865,tt4034354,Swiss Army Man,Swiss Army Man,2016,97,"Comedy,Drama,Fantasy",159415,4034354,347031.0,0.1284728174319556,3000000.0,4210454,R,64.0,7.0,111291.0,72.0
866,866,tt2582500,Shut In,Shut In,2016,91,"Drama,Horror,Mystery",166235,2582500,329981.0,0.1285523675444272,10000000.0,13082071,PG-13,25.0,4.8,13338.0,7.0
867,867,tt0415833,Hate Crime,Hate Crime,2005,104,"Crime,Drama,Mystery",141448,415833,32671.0,0.1287541515869332,,40758,R,41.0,6.3,1482.0,6.0
868,868,tt1959563,The Hitman's Bodyguard,The Hitman's Bodyguard,2017,118,"Action,Comedy,Crime",175661,1959563,390043.0,0.1288610119235599,30000000.0,176586701,R,47.0,6.9,212298.0,43.0
869,869,tt2126355,San Andreas,San Andreas,2015,114,"Action,Adventure,Thriller",132796,2126355,254128.0,0.1289853976458421,110000000.0,473990832,PG-13,43.0,6.1,224467.0,49.0
870,870,tt1893195,A.C.A.B. - All Cops Are Bastards,A.C.A.B. - All Cops Are Bastards,2012,112,"Action,Crime,Drama",135444,1893195,85739.0,0.1290360540889029,5000000.0,3300000,,,6.6,7515.0,
871,871,tt0476735,My Father and My Son,Babam ve Oglum,2005,112,"Drama,Family",51167,476735,13393.0,0.1292176901469865,,4187299,Not Rated,,8.2,83269.0,
872,872,tt2224317,Lootera,Lootera,2013,136,"Drama,Romance",142677,2224317,205017.0,0.1292463799848554,4100000.0,5100000,Not Rated,,7.3,15113.0,67.0
873,873,tt4824308,God's Not Dead 2,God's Not Dead 2,2016,120,Drama,162660,4824308,347126.0,0.1292625959273673,5000000.0,23507567,PG,22.0,4.4,12092.0,10.0
874,874,tt1388418,Deportees,Ekhrajiha,2007,107,"Action,Comedy,Drama",183605,1388418,384583.0,0.1295773441759151,10000.0,100000,,,4.7,3231.0,
875,875,tt0426931,August Rush,August Rush,2007,114,"Drama,Music",55872,426931,5123.0,0.1301920690982143,25000000.0,66122026,PG,38.0,7.5,105489.0,37.0
876,876,tt1263670,Crazy Heart,Crazy Heart,2009,112,"Drama,Music,Romance",73023,1263670,25196.0,0.1304427744672528,7000000.0,47405566,R,83.0,7.2,86867.0,90.0
877,877,tt0861689,Blindness,Blindness,2008,121,"Drama,Mystery,Sci-Fi",63033,861689,8338.0,0.1306372727595406,25000000.0,19844979,R,45.0,6.6,71685.0,43.0
878,878,tt5644726,Phantom Detective,Tamjung Hong Gil-dong: Sarajin Ma-eul,2016,126,"Action,Crime,Drama",162640,5644726,394170.0,0.1311951455720992,,67054,PG-13,,6.4,1043.0,86.0
879,879,tt0489282,Strange Wilderness,Strange Wilderness,2008,87,"Adventure,Comedy",57536,489282,14220.0,0.1313856858484773,,6575282,R,12.0,5.3,21583.0,2.0
880,880,tt6628394,Bad Times at the El Royale,Bad Times at the El Royale,2018,141,"Crime,Drama,Mystery",192245,6628394,446021.0,0.1315181326507914,32000000.0,31882724,R,60.0,7.1,138506.0,74.0
881,881,tt1663662,Pacific Rim,Pacific Rim,2013,131,"Action,Adventure,Sci-Fi",103228,1663662,68726.0,0.1317061056926344,180000000.0,407602906,PG-13,65.0,6.9,479965.0,72.0
882,882,tt1548624,Pikap: Sem bez pravil,Pikap: Sem bez pravil,2009,80,Comedy,189709,1548624,63286.0,0.1317861395366554,2000000.0,2238101,,,4.8,355.0,
883,883,tt0368222,Romance & Cigarettes,Romance & Cigarettes,2005,105,"Comedy,Musical,Romance",40342,368222,13994.0,0.132060583829187,,2945242,R,55.0,6.2,12004.0,52.0
884,884,tt1077368,Dark Shadows,Dark Shadows,2012,113,"Comedy,Fantasy,Horror",94478,1077368,62213.0,0.1320809707674775,150000000.0,245527149,PG-13,55.0,6.2,254690.0,35.0
885,885,tt1667354,The Painted Bird,The Painted Bird,2019,169,"Drama,War",205893,1667354,477428.0,0.1324615234549829,7838798.0,579026,Unrated,72.0,7.4,5140.0,82.0
886,886,tt0323013,Lakshya,Lakshya,2004,186,"Action,Drama,Romance",134234,323013,21175.0,0.13247919871489,4500000.0,4600000,Not Rated,,7.9,22357.0,
887,887,tt1663321,Chicken with Plums,Poulet aux prunes,2011,93,"Comedy,Drama",94815,1663321,78206.0,0.1326595175703476,12000000.0,1428291,PG-13,69.0,7.0,9315.0,74.0
888,888,tt3305308,Trespass Against Us,Trespass Against Us,2016,99,"Action,Crime,Drama",167858,3305308,256569.0,0.1328962515452911,,517197,R,50.0,5.8,7930.0,56.0
889,889,tt2452042,The Peanuts Movie,The Peanuts Movie,2015,88,"Adventure,Animation,Comedy",145935,2452042,227973.0,0.1330191182273706,99000000.0,246233113,G,67.0,7.1,43968.0,87.0
890,890,tt0311113,Master and Commander: The Far Side of the World,Master and Commander: The Far Side of the World,2003,138,"Action,Adventure,Drama",6947,311113,8619.0,0.1330308456382057,150000000.0,212011111,PG-13,81.0,7.4,211658.0,85.0
891,891,tt3212812,My Mom Is a Character 2,Minha Mãe é uma Peça 2: O Filme,2016,88,Comedy,168224,3212812,227932.0,0.1330418810698302,2000000.0,37858128,,,6.6,2549.0,
892,892,tt1221208,Frankie & Alice,Frankie & Alice,2010,101,"Biography,Drama",83912,1221208,55061.0,0.1330663613979132,,693181,R,47.0,6.5,5410.0,21.0
893,893,tt0995039,Ghost Town,Ghost Town,2008,102,"Comedy,Drama,Fantasy",61729,995039,12797.0,0.1333073487823791,20000000.0,27090159,PG-13,72.0,6.7,72071.0,85.0
894,894,tt0166924,Mulholland Drive,Mulholland Dr.,2001,147,"Drama,Mystery,Thriller",4848,166924,1018.0,0.1333351667213109,15000000.0,20117339,R,85.0,7.9,337351.0,84.0
895,895,tt1347007,Hidden,Skjult,2009,95,"Horror,Thriller",144412,1347007,24821.0,0.1333363549243705,2215773.0,1489526,R,,5.7,2922.0,
